obs,gnut,male,land,labor,seed,agrochem,usehirlab,imprseed,earlypln,latepln,soil3,extens,socnet,farmtyp3,farmtyp2,dist1,dist2
1432,5.59842205,1,-0.9162907,4.425421238,3.218875885,0,0,1,0,0,1,1,1,0,0,0,0
362,1.386294365,0,-0.9162907,4.077927113,2.995732307,0,0,0,0,0,0,0,1,0,1,0,1
966,4.836281776,1,-0.9162907,4.62236166,3.218875885,0,0,0,0,0,0,0,1,1,0,1,0
313,6.445719719,0,-0.9162907,4.198344231,3.091042519,0,1,1,1,0,0,0,1,0,1,0,1
1281,6.291569233,1,-0.9162907,4.121959686,2.995732307,0,0,0,0,0,0,0,1,1,0,0,1
1238,3.583518982,1,-0.9162907,4.395041466,2.995732307,0,0,1,0,1,0,1,1,1,0,0,1
337,4.969813347,0,-0.9162907,4.000583172,2.77258873,0,1,1,1,0,0,0,1,1,0,0,1
665,5.455321312,0,-0.9162907,3.946115255,3.295836926,0,1,1,1,0,0,0,1,1,0,0,1
406,5.375278473,0,-0.9162907,4.55987978,3.401197433,0,0,1,0,0,0,0,1,1,0,0,1
226,6.386879444,0,-0.9162907,3.864511967,2.995732307,10.18866634,1,1,0,0,0,1,1,1,0,0,0
98,4.969813347,0,-0.9162907,3.614021301,3.218875885,0,0,1,1,0,1,0,1,0,0,1,0
387,5.886104107,0,-0.9162907,4.927398682,3.555348158,11.10516739,1,1,0,0,1,1,1,1,0,0,1
1290,5.59842205,1,-0.9162907,4.043051243,2.995732307,0,1,0,1,0,0,1,1,1,0,0,1
1154,5.375278473,1,-0.9162907,3.698681355,2.708050251,0,1,0,0,0,1,0,0,0,0,1,0
1353,5.703782558,1,-0.9162907,5.001796246,3.68887949,0,1,1,1,0,1,0,1,1,0,0,1
1247,5.455321312,1,-0.9162907,4.867918968,2.995732307,9.495519638,1,1,0,0,1,1,0,0,1,0,0
768,5.59842205,0,-0.9162907,5.039280891,2.708050251,0,1,1,0,0,1,1,1,1,0,0,0
185,5.192956924,0,-0.9162907,4.220242977,2.302585125,0,1,1,0,0,1,0,1,1,0,0,0
208,4.836281776,0,-0.9162907,3.788905859,1.791759491,0,1,0,0,0,0,0,1,0,0,1,0
583,6.177944183,0,-0.9162907,4.599835873,3.68887949,0,0,1,0,0,1,1,1,1,0,0,1
1683,5.934894085,1,-0.9162907,4.073954582,3.401197433,0,1,0,0,0,1,0,1,1,0,0,1
157,6.109247684,0,-0.9162907,3.800711632,3.68887949,0,0,1,0,1,0,1,1,1,0,0,1
1383,6.579251289,1,-0.9162907,4.383612633,3.784189701,0,0,0,0,0,0,1,1,1,0,1,0
533,4.499809742,0,-0.9162907,3.972723007,2.708050251,0,0,0,1,0,0,0,0,0,1,0,1
1022,5.375278473,1,-0.9162907,5.183085918,2.995732307,0,0,0,0,0,1,0,1,1,0,1,0
1215,5.752572536,1,-0.9162907,4.378018379,3.401197433,0,0,0,0,0,0,0,1,1,0,0,1
248,5.123963833,0,-0.9162907,3.397557497,3.68887949,0,0,1,0,0,0,0,1,1,0,0,1
1598,6.492239952,1,-0.9162907,4.22176981,2.708050251,0,0,0,1,0,0,1,1,1,0,0,1
540,5.981414318,0,-0.9162907,4.032823563,2.995732307,0,1,0,0,0,1,0,0,0,0,1,0
1304,5.075173855,1,-0.9162907,4.581430435,2.302585125,0,1,1,0,0,0,1,1,0,0,0,1
401,4.68213129,0,-0.9162907,3.422828436,2.302585125,0,0,0,1,0,0,0,1,1,0,1,0
245,6.291569233,0,-0.9162907,4.514566898,2.995732307,0,0,0,0,0,1,0,1,1,0,1,0
282,6.356107712,0,-0.9162907,4.321838856,2.302585125,0,1,1,0,0,1,0,1,1,0,0,0
962,5.192956924,1,-0.9162907,3.960756063,3.68887949,0,0,0,1,0,0,0,1,0,1,0,1
16,5.192956924,0,-0.9162907,3.438942671,1.791759491,0,0,0,0,0,0,0,0,0,1,0,1
634,4.499809742,0,-0.9162907,4.770617008,1.791759491,0,0,0,0,0,0,1,1,0,0,0,1
653,6.561030865,0,-0.9162907,4.365414619,3.401197433,0,1,1,0,0,1,1,1,1,0,0,1
55,5.723585129,0,-0.9162907,4.012049198,2.995732307,0,0,1,1,0,1,1,1,1,0,0,1
892,4.836281776,1,-0.9162907,3.555290937,2.995732307,0,0,1,0,0,1,1,0,0,0,1,0
1019,6.291569233,1,-0.9162907,4.238617897,2.890371799,0,1,1,0,0,0,1,1,1,0,0,0
293,5.981414318,0,-0.9162907,6.026870251,1.791759491,0,1,1,0,0,0,1,1,0,1,0,0
1501,6.025866032,1,-0.9162907,5.069859982,3.178053856,0,0,1,0,1,0,1,0,1,0,0,0
1236,6.068425655,1,-0.9162907,3.926615953,3.68887949,0,1,0,0,0,0,1,1,1,0,1,0
574,6.699500561,0,-0.9162907,3.788905859,3.583518982,0,0,1,1,0,0,1,1,1,0,0,1
677,6.78219223,0,-0.9162907,4.498898029,3.68887949,0,1,1,1,0,0,0,1,1,0,0,1
446,5.934894085,0,-0.9162907,4.176369667,2.995732307,0,1,0,1,0,0,0,0,0,0,1,0
1602,5.288267136,1,-0.9162907,3.981138468,1.791759491,0,1,0,1,0,0,0,0,0,0,1,0
573,5.662960529,0,-0.9162907,3.96427393,3.044522524,0,1,1,0,0,1,0,1,1,0,1,0
1699,4.653960228,1,-0.9162907,4.671295166,2.995732307,0,0,0,1,0,1,1,1,0,1,0,1
1325,6.396929741,1,-0.9162907,3.945109606,3.401197433,0,0,1,0,0,1,1,1,1,0,0,1
144,5.192956924,0,-0.9162907,4.35934639,1.791759491,0,0,1,0,0,1,1,1,1,0,0,0
74,5.59842205,0,-0.9162907,5.203303337,2.995732307,0,0,1,0,0,0,0,1,0,0,0,1
1561,5.59842205,1,-0.9162907,3.835444212,3.218875885,0,0,0,0,0,1,1,1,1,0,1,0
1171,5.634789467,1,-0.9162907,3.82972765,2.484906673,0,0,0,0,0,1,0,0,0,1,1,0
189,6.396929741,0,-0.9162907,4.080177784,2.302585125,0,0,1,0,0,0,0,1,1,0,0,1
767,5.991464615,0,-0.9162907,4.091657639,3.218875885,0,0,1,1,0,0,1,1,1,0,0,1
1481,6.445719719,1,-0.9162907,4.043962955,3.555348158,0,1,0,0,0,1,0,1,1,0,1,0
1670,5.529428959,1,-0.9162907,4.514566898,3.912023067,0,0,0,0,0,1,1,1,1,0,0,1
179,6.386879444,0,-0.9162907,3.905038595,3.218875885,0,0,1,1,0,0,0,1,0,0,0,1
970,4.68213129,1,-0.9162907,4.47312355,2.197224617,0,1,0,1,0,0,1,1,0,0,0,1
1128,5.087596416,1,-0.9162907,3.860729694,2.995732307,8.19146347,1,1,0,1,0,0,1,1,0,0,1
1248,5.375278473,1,-0.9162907,4.430447578,3.68887949,0,0,0,0,0,0,1,1,0,0,0,1
160,6.291569233,0,-0.9162907,4.299025536,3.178053856,10.18866634,1,1,0,1,1,1,1,1,0,0,0
1627,5.934894085,1,-0.9162907,3.849530458,3.218875885,0,0,1,0,0,1,1,1,1,0,0,1
1264,5.59842205,1,-0.9162907,4.686953068,3.218875885,0,0,0,1,0,1,1,1,1,0,1,0
257,6.025866032,0,-0.9162907,3.793644667,2.484906673,0,0,0,1,0,0,0,1,0,1,0,1
183,4.969813347,0,-0.9162907,4.345777512,2.995732307,0,0,0,1,0,1,0,0,0,0,1,0
827,6.456769466,1,-0.9162907,4.597198486,1.791759491,0,0,0,0,0,0,0,1,0,0,0,1
1614,5.087596416,1,-0.9162907,3.850934505,2.484906673,0,0,0,1,0,0,0,1,0,0,1,0
1283,6.291569233,1,-0.9162907,4.166200161,2.995732307,0,0,1,1,0,1,0,1,0,1,0,1
1285,5.455321312,1,-0.9162907,4.203109264,2.995732307,9.495519638,1,1,0,1,0,0,1,1,0,0,0
1445,4.499809742,1,-0.9162907,4.181591988,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
444,4.969813347,0,-0.9162907,4.135118484,2.995732307,0,0,1,0,0,1,1,1,1,0,1,0
806,4.68213129,0,-0.9162907,4.547710419,2.484906673,0,0,0,0,0,0,0,0,0,0,0,1
1074,5.886104107,1,-0.9162907,3.974697351,2.708050251,0,0,0,1,0,1,0,0,0,0,1,0
660,5.375278473,0,-0.9162907,4.325482845,2.708050251,0,1,1,0,0,0,0,1,1,0,0,1
79,5.59842205,0,-0.9162907,4.172755241,2.484906673,10.18866634,1,1,0,0,0,1,1,0,0,0,0
175,3.988984108,0,-0.9162907,4.130483627,3.68887949,9.779510498,0,1,1,0,0,1,1,1,0,0,1
238,4.499809742,0,-0.9162907,4.653903008,1.791759491,0,0,1,1,0,0,0,1,0,0,0,1
845,6.396929741,1,-0.9162907,4.379022121,2.995732307,0,1,1,1,0,0,0,1,0,1,0,1
846,5.192956924,1,-0.9162907,4.615061283,2.708050251,0,1,1,0,1,0,0,1,1,0,0,0
1086,6.086774826,1,-0.9162907,4.267064571,1.945910096,0,0,0,0,0,1,0,0,0,1,1,0
586,6.866933346,0,-0.9162907,3.754994869,2.995732307,0,1,0,0,0,1,0,1,1,0,0,1
225,4.60517025,0,-0.9162907,4.514282227,2.890371799,0,1,1,0,0,1,0,1,0,1,0,1
705,5.375278473,0,-0.9162907,4.460375786,2.302585125,0,0,1,0,0,1,0,1,1,0,1,0
86,4.68213129,0,-0.9162907,3.337760448,2.833213329,9.726750374,1,1,0,1,0,1,1,1,0,0,0
553,5.087596416,0,-0.9162907,3.818239689,2.302585125,0,1,1,0,0,1,1,1,0,0,1,0
1122,6.579251289,1,-0.9162907,4.853653908,3.68887949,0,0,1,1,0,0,1,1,1,0,0,1
964,5.192956924,1,-0.9162907,4.771955013,3.68887949,0,0,0,1,0,0,0,1,0,0,0,1
1205,5.59842205,1,-0.9162907,4.016815186,0,0,0,1,0,0,0,0,1,1,0,0,0
1034,6.309918404,1,-0.9162907,4.005367756,3.912023067,0,1,1,0,0,0,0,1,0,0,1,0
1213,6.396929741,1,-0.9162907,4.373717308,1.791759491,0,0,1,1,0,0,1,1,1,0,0,1
720,5.886104107,0,-0.9162907,4.035584927,2.564949274,0,0,1,1,0,0,0,1,1,0,0,1
159,4.836281776,0,-0.9162907,4.721494198,1.791759491,0,0,1,0,1,0,0,1,1,0,0,0
187,4.094344616,0,-0.9162907,4.22176981,2.302585125,0,0,1,0,0,0,0,1,1,0,0,1
923,6.173786163,1,-0.9162907,3.86894846,2.708050251,0,0,1,0,0,0,0,1,1,0,0,1
623,6.109247684,0,-0.9162907,4.522874832,2.639057398,0,0,1,0,0,0,0,1,0,1,1,0
1009,5.192956924,1,-0.9162907,4.010165691,2.708050251,0,1,1,0,0,1,0,1,0,0,0,0
702,6.579251289,0,-0.9162907,4.79612112,2.995732307,0,0,1,1,0,0,0,1,1,0,0,1
1386,5.192956924,1,-0.9162907,4.025351524,3.401197433,0,1,0,0,0,1,1,1,0,1,1,0
1571,6.291569233,1,-0.9162907,5.023880482,2.995732307,0,1,1,0,1,0,1,1,1,0,0,0
1016,5.192956924,1,-0.9162907,3.788905859,1.791759491,0,0,0,0,0,1,0,1,1,0,1,0
711,4.787491798,0,-0.9162907,4.949100494,1.791759491,0,0,1,0,0,0,0,0,0,0,0,1
1435,6.473890781,1,-0.9162907,4.656937122,2.302585125,0,1,1,0,0,1,0,1,1,0,0,1
750,5.768321037,0,-0.9162907,3.87933445,2.484906673,0,0,1,0,0,0,0,1,1,0,0,0
1286,5.723585129,1,-0.9162907,4.137212276,2.995732307,0,0,0,1,0,0,0,1,0,1,0,1
430,5.723585129,0,-0.9162907,3.992791653,3.218875885,0,0,1,0,0,1,1,1,1,0,1,0
62,5.886104107,0,-0.9162907,4.193978786,2.995732307,0,1,0,1,0,1,0,1,1,0,1,0
1274,6.194405556,1,-0.9162907,4.552454948,2.197224617,0,1,1,1,0,1,1,1,1,0,0,1
1522,6.416732311,1,-0.9162907,4.312153816,2.302585125,0,0,1,1,0,0,0,1,0,1,0,1
498,5.886104107,0,-0.9162907,5.027977467,2.302585125,0,1,0,0,0,1,1,1,1,0,1,0
351,5.934894085,0,-0.9162907,4.194370747,2.995732307,0,0,0,0,0,1,0,1,0,0,1,0
207,4.276666164,0,-0.9162907,4.384623051,2.708050251,0,0,1,0,0,0,0,1,1,0,0,1
1438,5.723585129,1,-0.9162907,4.818570614,2.302585125,0,1,1,0,0,1,0,0,1,0,0,1
131,5.834810734,0,-0.9162907,4.513828754,2.708050251,0,1,1,0,1,0,0,1,1,0,0,0
1254,4.941642284,1,-0.9162907,3.798406363,3.401197433,0,1,1,1,0,0,1,1,1,0,0,1
120,6.222576141,0,-0.9162907,4.347875118,1.791759491,0,1,1,0,0,1,0,1,1,0,0,0
370,5.164785862,0,-0.9162907,3.684218645,2.995732307,0,0,0,1,0,1,1,1,1,0,1,0
812,6.396929741,0,-0.9162907,4.487691879,2.995732307,0,0,0,0,0,1,1,1,1,0,1,0
625,6.257667542,0,-0.9162907,3.919336319,3.044522524,10.40426254,0,1,0,1,1,1,1,1,0,0,0
1184,6.733401775,1,-0.9162907,4.102147579,2.708050251,0,0,0,1,0,1,1,0,0,0,1,0
1546,5.375278473,1,-0.9162907,4.22603035,2.995732307,0,1,0,0,0,1,1,0,0,0,1,0
1347,6.109247684,1,-0.9162907,4.723983765,3.218875885,0,1,1,0,0,0,0,0,0,0,1,0
1218,5.288267136,1,-0.9162907,4.545505047,3.401197433,0,1,0,0,0,0,1,1,1,0,0,0
1629,4.969813347,1,-0.9162907,4.37438488,2.890371799,0,1,1,0,0,0,0,0,0,1,0,1
1291,6.109247684,1,-0.9162907,4.072354317,2.995732307,0,1,0,0,0,1,1,1,1,0,1,0
688,4.787491798,0,-0.9162907,3.411543608,2.995732307,0,0,0,0,0,1,1,0,0,1,1,0
1196,6.492239952,1,-0.9162907,4.028578758,2.995732307,0,0,1,0,0,0,1,1,0,0,0,1
335,5.857933044,0,-0.9162907,4.253738403,2.302585125,0,1,1,1,0,0,0,1,1,0,0,1
204,5.087596416,0,-0.9162907,3.85672164,2.890371799,0,0,1,0,0,0,0,1,0,0,0,1
1677,5.780743599,1,-0.9162907,4.24241972,2.484906673,0,1,0,1,0,0,0,1,0,0,0,1
617,5.98896122,0,-0.9162907,4.023921967,3.555348158,0,1,1,1,0,0,0,1,0,1,0,1
13,5.075173855,0,-0.9162907,4.084597111,1.791759491,0,1,1,1,0,0,0,1,1,0,1,0
530,6.109247684,0,-0.9162907,4.856100082,2.995732307,0,1,1,0,0,0,1,1,1,0,1,0
1059,4.836281776,1,-0.9162907,4.012049198,2.995732307,0,0,0,0,0,0,0,1,0,1,0,1
425,5.780743599,0,-0.9162907,3.88857007,2.397895336,10.19675446,1,1,0,0,0,1,1,1,0,0,0
1514,4.276666164,1,-0.9162907,4.384274006,2.995732307,0,0,0,1,0,0,1,0,0,0,1,0
4,5.375278473,0,-0.9162907,3.829749584,1.791759491,0,1,0,0,0,1,0,1,1,0,1,0
786,5.780743599,0,-0.9162907,4.749928474,1.791759491,0,1,1,0,0,0,0,1,0,1,0,1
1569,5.375278473,1,-0.9162907,3.846182346,2.995732307,0,1,1,0,0,0,1,0,0,1,0,1
1556,4.276666164,1,-0.9162907,4.51802063,3.178053856,0,1,0,0,0,1,1,1,0,0,0,1
82,6.173786163,0,-0.9162907,5.243111134,1.791759491,0,0,0,1,0,1,1,1,1,0,1,0
675,5.375278473,0,-0.9162907,3.828598022,1.609437943,0,0,1,0,0,0,0,0,0,0,0,0
212,4.499809742,0,-0.9162907,4.42196846,1.791759491,0,0,0,0,1,1,0,1,0,1,0,0
364,5.834810734,0,-0.9162907,4.984304905,3.401197433,0,1,1,0,0,0,0,1,1,0,0,1
1000,5.288267136,1,-0.9162907,4.859378338,2.995732307,0,1,0,0,1,0,0,1,0,1,1,0
112,5.886104107,0,-0.9162907,4.31467104,2.197224617,0,1,0,0,0,0,0,1,1,0,1,0
1068,5.480638981,1,-0.9162907,4.50240612,3.178053856,0,0,0,0,0,0,0,0,0,0,0,1
1145,6.628041267,1,-0.9162907,4.114686489,3.401197433,0,0,1,1,0,0,0,0,0,1,0,1
1558,4.276666164,1,-0.9162907,4.194370747,2.708050251,0,0,0,0,0,0,0,0,0,1,1,0
1434,4.276666164,1,-0.9162907,4.994343281,4.836281776,9.129997253,1,1,1,0,0,1,1,0,1,0,0
793,6.628041267,0,-0.9162907,4.324424267,3.401197433,0,0,1,0,0,0,0,1,1,0,0,1
87,6.416732311,0,-0.9162907,4.2933321,3.68887949,0,1,1,1,0,1,0,1,1,0,1,0
524,4.836281776,0,-0.9162907,3.538579702,2.995732307,0,1,1,0,0,0,1,1,1,0,1,0
1087,5.843544483,1,-0.9162907,4.970132828,2.484906673,0,1,1,0,0,1,1,1,0,1,0,0
1440,5.087596416,1,-0.9162907,4.175955296,3.178053856,0,0,1,1,0,1,1,1,0,0,0,1
1676,5.730099678,1,-0.9162907,3.999630928,2.995732307,0,1,0,0,0,1,0,0,0,1,1,0
108,7.040886402,0,-0.9162907,4.137244225,3.401197433,0,1,0,0,0,1,0,1,0,0,1,0
1581,4.787491798,1,-0.9162907,4.607267857,2.484906673,0,1,1,1,0,0,1,1,1,0,1,0
999,5.375278473,1,-0.9162907,4.122397423,2.995732307,0,0,0,1,0,0,0,1,1,0,1,0
562,5.087596416,0,-0.9162907,4.791849136,2.995732307,0,1,0,0,0,1,0,0,0,0,1,0
556,5.752572536,0,-0.9162907,4.218301296,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
1364,4.68213129,1,-0.9162907,4.839166641,2.302585125,0,1,1,0,1,0,1,1,1,0,0,0
373,6.697034359,0,-0.9162907,4.381276608,1.791759491,0,1,0,0,0,0,1,1,0,0,0,1
632,4.836281776,0,-0.9162907,4.103899002,2.397895336,0,0,0,0,0,0,0,1,1,0,1,0
948,6.551080227,1,-0.9162907,3.788905859,2.995732307,0,0,1,1,0,1,1,1,0,1,0,1
829,5.288267136,1,-0.9162907,4.008365631,3.218875885,0,1,1,0,0,0,1,1,1,0,0,0
635,4.969813347,0,-0.9162907,4.174695015,3.68887949,0,0,1,0,0,0,0,1,0,1,0,0
840,5.192956924,1,-0.9162907,4.636203766,1.791759491,0,0,0,1,0,0,1,1,0,1,0,1
1628,5.192956924,1,-0.9162907,4.588827133,2.302585125,0,1,1,0,0,0,1,1,1,0,0,0
775,5.34710741,0,-0.9162907,4.008005619,2.995732307,0,0,0,0,0,0,1,1,1,0,0,1
698,6.025866032,0,-0.9162907,4.811728954,1.791759491,0,0,1,0,0,0,0,0,0,0,0,0
594,6.148468494,0,-0.9162907,4.336218357,2.995732307,0,1,0,0,0,1,1,1,1,0,1,0
616,5.662960529,0,-0.9162907,4.283144951,2.351375341,0,0,1,0,0,1,0,1,0,0,0,0
1615,5.662960529,1,-0.9162907,3.879355192,2.639057398,0,1,0,0,0,1,0,1,0,1,1,0
89,6.396929741,0,-0.9162907,4.981234074,1.791759491,0,0,0,1,0,0,1,1,1,0,1,0
354,6.257667542,0,-0.9162907,5.627160549,3.555348158,0,0,1,0,0,0,1,1,1,0,1,0
754,5.703782558,0,-0.9162907,4.044839382,1.791759491,0,0,1,0,0,0,0,1,0,0,0,1
1388,5.966146946,1,-0.9162907,4.808274269,2.302585125,0,1,1,1,0,1,1,1,0,1,0,1
475,5.817111015,0,-0.9162907,3.725018501,1.791759491,0,1,1,1,0,0,1,1,1,0,0,1
297,5.662960529,0,-0.9162907,4.075705528,2.995732307,0,1,0,1,0,1,0,0,0,0,1,0
468,4.276666164,0,-0.9162907,4.221799374,2.995732307,0,1,1,0,0,0,1,1,1,0,0,1
310,6.222576141,0,-0.9162907,4.141418934,2.995732307,0,1,0,1,0,0,1,1,1,0,1,0
1104,5.780743599,1,-0.9162907,4.06405735,1.791759491,0,1,1,0,0,1,1,1,1,0,1,0
211,2.890371799,0,-0.9162907,3.387909412,3.555348158,0,0,1,0,0,0,0,1,1,0,0,1
576,5.552959442,0,-0.9162907,5.091772556,2.890371799,0,1,0,1,0,1,0,1,0,1,0,1
1516,4.276666164,1,-0.9162907,4.63825655,2.995732307,0,1,1,1,0,0,1,1,0,0,0,1
1665,6.388561249,1,-0.9162907,4.30153513,2.995732307,0,1,0,0,0,0,1,1,1,0,0,1
858,5.723585129,1,-0.9162907,4.380825996,1.791759491,0,0,0,0,0,0,0,1,0,0,0,1
1207,6.291569233,1,-0.9162907,4.248438358,2.995732307,0,0,1,0,0,0,0,1,0,0,1,0
749,6.109247684,0,-0.9162907,4.767747879,3.68887949,0,1,1,0,0,0,0,1,0,1,0,0
1684,5.375278473,1,-0.9162907,4.044839382,2.708050251,0,0,0,0,0,0,0,1,1,0,1,0
547,5.780743599,0,-0.9162907,4.599835873,1.791759491,0,0,1,0,0,0,0,1,0,1,0,1
114,3.583518982,0,-0.9162907,4.322329521,1.098612309,0,0,1,0,0,1,0,1,1,0,0,0
1329,5.59842205,1,-0.9162907,3.540959358,3.218875885,0,1,0,0,0,1,0,0,1,0,1,0
552,5.59842205,0,-0.9162907,3.860119104,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
809,5.192956924,0,-0.9162907,4.029521465,2.890371799,0,1,1,0,0,0,1,1,0,0,0,0
777,7.0475173,0,-0.9162907,6.018082142,2.833213329,0,0,1,0,1,1,0,1,0,1,0,0
791,6.291569233,0,-0.9162907,4.12238121,2.197224617,0,1,0,0,0,1,0,0,0,0,1,0
368,1.791759491,0,-0.9162907,3.262011766,2.995732307,0,0,0,0,0,0,0,1,0,1,1,0
1559,5.192956924,1,-0.9162907,3.746346235,2.995732307,0,0,0,0,0,0,0,1,0,0,0,1
765,4.68213129,0,-0.9162907,4.113362789,3.401197433,0,0,1,0,0,0,0,1,0,0,0,0
1125,5.59842205,1,-0.9162907,4.37535429,3.401197433,9.577757835,0,1,0,1,0,0,0,0,1,0,1
494,5.192956924,0,-0.9162907,5.009888172,2.995732307,0,0,1,0,0,0,0,0,0,0,0,1
1202,5.375278473,1,-0.9162907,3.927148104,1.791759491,0,1,1,1,0,0,1,1,1,0,0,1
1373,6.291569233,1,-0.9162907,5.754215717,4.499809742,0,0,1,0,0,1,0,0,0,1,0,0
1055,6.173786163,1,-0.9162907,4.632162571,2.995732307,0,1,0,0,0,0,1,1,0,1,1,0
1478,4.762174129,1,-0.9162907,4.146415234,2.995732307,0,0,0,1,0,0,0,1,0,1,0,1
642,3.583518982,0,-0.9162907,4.596673965,2.484906673,0,0,1,1,0,1,1,0,0,0,0,0
1130,4.68213129,1,-0.9162907,4.008710384,2.995732307,0,0,1,1,0,1,1,1,0,0,0,1
736,6.805722713,0,-0.9162907,4.357375145,2.995732307,0,1,1,1,0,0,0,1,0,1,0,1
236,6.148468494,0,-0.9162907,4.001772404,2.708050251,0,0,1,0,0,0,1,1,0,0,0,0
1170,6.109247684,1,-0.9162907,3.943056345,2.995732307,0,0,1,0,0,1,0,0,0,1,0,1
1235,5.886104107,1,-0.9162907,4.274413586,1.791759491,0,0,0,0,0,0,0,1,1,0,0,1
503,5.857933044,0,-0.9162907,4.001717567,2.995732307,0,0,1,1,0,0,0,1,0,0,0,1
441,6.040254593,0,-0.9162907,3.452365637,1.791759491,0,0,0,1,0,1,0,0,0,0,1,0
1237,5.886104107,1,-0.9162907,3.679586411,2.995732307,0,0,0,0,0,1,0,0,0,0,1,0
795,5.375278473,0,-0.9162907,4.79750824,3.68887949,0,1,1,1,0,1,1,1,1,0,0,1
710,6.396929741,0,-0.9162907,5.251225948,2.995732307,0,0,1,1,0,1,1,1,1,0,0,1
715,6.109247684,0,-0.9162907,3.712888956,2.995732307,0,1,0,1,0,0,0,1,0,0,0,1
792,6.291569233,0,-0.9162907,4.267064571,2.995732307,0,1,0,0,0,0,0,1,1,0,1,0
264,5.375278473,0,-0.9162907,4.418792248,2.995732307,0,0,0,0,0,1,0,1,1,0,1,0
443,4.276666164,0,-0.9162907,4.248438358,0.693147182,9.69892025,0,1,0,0,1,1,1,1,0,1,0
979,6.025866032,1,-0.9162907,3.858474493,2.995732307,0,1,0,0,0,0,1,0,0,0,1,0
613,5.780743599,0,-0.9162907,4.207792282,1.791759491,0,0,0,1,0,1,1,0,0,1,1,0
1504,5.59842205,1,-0.9162907,4.482052803,2.995732307,0,0,0,1,0,1,0,1,1,0,0,1
619,5.192956924,0,-0.9162907,4.324424267,1.098612309,0,0,0,1,0,1,0,0,0,0,0,1
83,3.988984108,0,-0.9162907,3.906688929,2.484906673,0,0,0,0,0,0,1,1,0,0,0,0
141,5.192956924,0,-0.9162907,4.641829967,3.401197433,0,1,1,0,0,0,0,1,0,0,0,1
753,5.192956924,0,-0.9162907,4.486206532,2.302585125,0,0,1,1,0,1,0,1,0,0,0,1
471,5.886104107,0,-0.9162907,4.825686455,1.386294365,0,1,1,0,1,0,1,1,1,0,0,0
733,3.583518982,0,-0.9162907,3.212455273,2.995732307,0,0,0,0,0,1,0,0,0,0,1,0
796,5.411645889,0,-0.9162907,3.581266403,3.401197433,0,0,1,0,0,0,1,1,1,0,0,1
384,6.068425655,0,-0.9162907,4.197592735,1.791759491,0,1,1,0,0,1,0,1,1,0,0,1
1039,4.836281776,1,-0.9162907,4.288237572,5.416100502,0,1,0,0,0,1,1,1,1,0,1,0
1284,4.787491798,1,-0.9162907,4.6845541,2.995732307,0,1,1,0,0,0,0,1,1,0,0,1
1078,6.699500561,1,-0.9162907,4.292047024,2.995732307,0,0,1,1,0,0,0,0,1,0,0,1
1423,4.68213129,1,-0.9162907,3.287954092,2.302585125,0,0,1,1,0,1,0,1,1,0,0,1
783,3.988984108,0,-0.9162907,3.77089715,2.995732307,0,0,1,0,0,0,1,1,1,0,0,1
194,5.886104107,0,-0.9162907,5.021364212,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
520,6.620073318,0,-0.9162907,3.906688929,2.484906673,0,0,1,1,0,0,1,1,1,0,0,1
913,5.780743599,1,-0.9162907,4.122802258,3.68887949,0,0,0,1,0,0,0,1,1,0,1,0
984,5.662960529,1,-0.9162907,3.781139612,1.791759491,0,0,0,0,0,0,1,1,0,0,0,1
118,5.723585129,0,-0.9162907,3.693369389,3.218875885,0,0,0,1,0,0,0,1,0,0,0,1
462,5.886104107,0,-0.9162907,3.664842844,2.302585125,0,1,0,1,0,0,0,1,1,0,1,0
1700,5.59842205,1,-0.9162907,4.274413586,2.302585125,0,0,0,1,0,0,1,1,1,0,1,0
662,5.375278473,0,-0.9162907,4.25371027,1.791759491,0,1,0,1,0,0,0,0,0,0,1,0
1680,5.087596416,1,-0.9162907,4.223704815,3.555348158,0,0,0,1,0,0,0,0,0,0,1,0
817,5.662960529,1,-0.9162907,4.844958305,3.401197433,0,0,0,0,0,1,0,0,1,0,0,1
515,6.186208725,0,-0.9162907,4.800506592,2.484906673,0,0,1,1,0,0,0,1,1,0,0,1
1222,6.386879444,1,-0.9162907,4.574133396,2.995732307,0,1,0,0,0,0,0,1,1,0,0,1
135,3.988984108,0,-0.9162907,3.855410337,2.995732307,0,0,0,0,0,0,0,1,0,0,0,1
126,5.693732262,0,-0.9162907,3.864553928,1.791759491,0,0,1,0,0,0,0,0,0,1,0,1
1243,4.68213129,1,-0.9162907,4.31674099,1.791759491,0,0,0,0,0,1,0,0,1,0,1,0
1136,6.697034359,1,-0.9162907,4.406719208,3.68887949,0,1,0,1,0,0,1,1,1,0,1,0
989,3.988984108,1,-0.9162907,3.701894522,1.609437943,0,0,0,1,0,1,0,1,1,0,1,0
1056,5.030437946,1,-0.9162907,4.343748569,2.995732307,0,0,1,1,0,0,0,0,0,1,0,1
638,5.59842205,0,-0.9162907,4.248438358,2.995732307,0,0,0,1,0,0,1,0,0,0,0,1
659,4.969813347,0,-0.9162907,3.978147745,2.995732307,0,0,0,0,0,0,1,1,1,0,1,0
